"Valor","Data do Recebimento","Status do Débito","Descrição"
"R$ 25,00","18/04/2024","Pago","PGTO REF. PARTE DA DIARIA FAXINEIRA DO ESCRITORIO"
"R$ 87,50","18/04/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 100,00","18/04/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 100,00","18/04/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 100,00","18/04/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 199,50","18/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 200,00","18/04/2024","Pago","MULTA RECISÃO DE CONTRATO"
"R$ 230,00","18/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 285,00","18/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","18/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","18/04/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 310,00","18/04/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 310,00","18/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","18/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","18/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","18/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","18/04/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 350,00","18/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","18/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 48,75","18/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","18/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 88,33","18/06/2024","Pago","ENERGIA, AGUA E INTERNET ESCRITORIO"
"R$ 200,00","18/06/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","18/06/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","18/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","18/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","18/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","18/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 325,00","18/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","18/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","18/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","18/06/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 500,00","18/06/2024","Pago","ALUGUEL DE SALÃO EXTERNO - ALMOÇO GATEBOLL"
"R$ 325,00","18/07/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","18/07/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","18/07/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","18/07/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 42,75","19/01/2024","Pago","DEPENDENTE PAGANTE"
"R$ 42,75","19/01/2024","Pago","DEPENDENTE PAGANTE"
"R$ 87,50","19/01/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 126,00","19/01/2024","Pago","MENSALIDADE INDIVIDUAL E3"
"R$ 180,00","19/01/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 180,00","19/01/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 199,50","19/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","19/01/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 228,00","19/01/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","19/01/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","19/01/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 280,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/01/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 4.000,00","19/02/2024","Pago","ALUGUEL DE SALAO"
"R$ 4,50","19/02/2024","Pago","CAPSULA DE CAFE"
"R$ 4,50","19/02/2024","Pago","CAPSULA DE CAFE"
"R$ 4,50","19/02/2024","Pago","CAPSULA DE CAFE"
"R$ 87,50","19/02/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 180,00","19/02/2024","Pago","ARQUIVO RETORNO 16/02/2024 - Boleto"
"R$ 199,50","19/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","19/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 228,00","19/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","19/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/02/2024","Pago","ARQUIVO RETORNO 16/02/2024 - Boleto"
"R$ 285,00","19/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","19/02/2024","Pago","ARQUIVO RETORNO 16/02/2024 - Boleto"
"R$ 310,00","19/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 48,75","19/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 125,00","19/03/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","19/03/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","19/03/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 180,00","19/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 180,00","19/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","19/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","19/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","19/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","19/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 228,00","19/03/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","19/03/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 230,00","19/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","19/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","19/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","19/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 310,00","19/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","19/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 325,00","19/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","19/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 4,50","19/04/2024","Pago","CAPSULA DE CAFE"
"R$ 125,00","19/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 125,00","19/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 140,00","19/04/2024","Pago","MENSALIDADE INDIVIDUAL E3"
"R$ 150,00","19/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","19/04/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 180,00","19/04/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 180,00","19/04/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 199,50","19/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 200,00","19/04/2024","Pago","FUTEBOL DE DOMINGO"
"R$ 200,00","19/04/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","19/04/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 228,00","19/04/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 230,00","19/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","19/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","19/04/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","19/04/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","19/04/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 285,00","19/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","19/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 325,00","19/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/04/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","19/04/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 39,00","19/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 39,00","19/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 48,75","19/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 150,00","19/06/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 200,00","19/06/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","19/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","19/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","19/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 285,00","19/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","19/07/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/07/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","19/07/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 42,75","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 42,75","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 42,75","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 125,00","20/02/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 180,00","20/02/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 180,00","20/02/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 228,00","20/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","20/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","20/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","20/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","20/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 230,00","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 300,00","20/02/2024","Pago","ALUGUEL DE SALA"
"R$ 310,00","20/02/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 310,00","20/02/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 318,06","20/02/2024","Pago","MENS."
"R$ 325,00","20/02/2024","Pago","1ªMENS."
"R$ 350,00","20/02/2024","Pago","MULTA QUEBRA DE FIDELIDADE"
"R$ 4,50","20/03/2024","Pago","CAPSULA DE CAFE"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 140,00","20/03/2024","Pago","MENSALIDADE INDIVIDUAL E3"
"R$ 150,00","20/03/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 150,00","20/03/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 200,00","20/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","20/03/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","20/03/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","20/03/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 285,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 300,00","20/03/2024","Pago","ALUGUEL DE SALA"
"R$ 310,00","20/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","20/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","20/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 4,50","20/05/2024","Pago","CAPSULA DE CAFE"
"R$ 48,75","20/05/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 48,75","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 140,00","20/05/2024","Pago","MENSALIDADE INDIVIDUAL E3"
"R$ 150,00","20/05/2024","Pago","MENSALIDADE ESTUDANTE"
"R$ 200,00","20/05/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","20/05/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","20/05/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","20/05/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","20/05/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 300,00","20/05/2024","Pago","ALUGUEL DE SALA"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE DE ADESÃO"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","20/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","20/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","20/05/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 48,75","20/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 48,75","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 140,00","20/06/2024","Pago","MENSALIDADE INDIVIDUAL E3"
"R$ 200,00","20/06/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","20/06/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","20/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","20/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 260,00","20/06/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 300,00","20/06/2024","Pago","ALUGUEL DE SALA"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","20/06/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","20/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","20/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","20/06/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 42,75","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 199,50","21/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 199,50","21/02/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 228,00","21/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","21/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","21/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 228,00","21/02/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 285,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 285,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 310,00","21/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","21/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","21/02/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 310,00","21/02/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 325,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","21/02/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 4,50","21/03/2024","Pago","CAPSULA DE CAFE"
"R$ 4,50","21/03/2024","Pago","CAPSULA DE CAFE"
"R$ 48,75","21/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 48,75","21/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 87,50","21/03/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 87,50","21/03/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 180,00","21/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 180,00","21/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 200,00","21/03/2024","Pago","MENSALIDADE INDIVIDUAL"
"R$ 230,00","21/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","21/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 230,00","21/03/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 260,00","21/03/2024","Pago","MENSALIDADE FAMILIAR E2"
"R$ 325,00","21/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","21/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","21/03/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","21/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","21/03/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 100,00","21/05/2024","Pago","MENSALIDADE ESTUDANTE 3"
"R$ 230,00","21/05/2024","Pago","MENSALIDADE FAMILIAR 3"
"R$ 325,00","21/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 325,00","21/05/2024","Pago","MENSALIDADE FAMILIAR"
"R$ 350,00","21/05/2024","Pago","MENSALIDADE PATRIMONIAL"
"R$ 350,00","21/05/2024","Pago","MENSALIDADE TEMPORÁRIO"
"R$ 350,00","21/05/2024","Pago","MENSALIDADE USUÁRIO"
